"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.24942 0.2703 0.2703
0.24952 0.2715 0.2715
0.24962 0.2721 0.2721
0.24972 0.2739 0.2739
0.24982 0.2673 0.2673
0.24992 0.2691 0.2691
0.25002 0.2733 0.2733
0.25012 0.2751 0.2751
0.25022 0.2798 0.2798
0.25032 0.2751 0.2751
0.25042 0.2680 0.2680
0.25052 0.2649 0.2649
0.25062 0.2477 0.2477
0.25072 0.2536 0.2536
0.25082 0.2434 0.2434
0.25092 0.2459 0.2459
0.25102 0.2530 0.2530
0.25112 0.2709 0.2709
0.25122 0.2692 0.2692
0.25132 0.2488 0.2488
0.25142 0.2643 0.2643
0.25151 0.2668 0.2668
0.25161 0.2804 0.2804
0.25171 0.2786 0.2786
0.25181 0.2763 0.2763
0.25191 0.2774 0.2774
0.25201 0.2697 0.2697
0.25211 0.2602 0.2602
0.25221 0.2601 0.2601
0.25231 0.2584 0.2584
0.25241 0.2679 0.2679
0.25251 0.2589 0.2589
0.25261 0.2883 0.2883
0.25271 0.2464 0.2464
0.25281 0.2733 0.2733
0.25291 0.2811 0.2811
0.25301 0.2870 0.2870
0.25311 0.2751 0.2751
0.25321 0.2686 0.2686
0.25331 0.2631 0.2631
0.25341 0.2870 0.2870
0.25351 0.2895 0.2895
0.25361 0.2679 0.2679
0.25371 0.2871 0.2871
0.25381 0.2733 0.2733
0.25391 0.2721 0.2721
0.25401 0.2537 0.2537
0.25411 0.2804 0.2804
0.25421 0.2876 0.2876
0.25431 0.2889 0.2889
0.25441 0.2846 0.2846
0.25451 0.2673 0.2673
0.25461 0.2799 0.2799
0.25471 0.2852 0.2852
0.25481 0.2888 0.2888
0.25491 0.2763 0.2763
0.25501 0.2643 0.2643
0.25511 0.2769 0.2769
0.25521 0.2810 0.2810
0.25531 0.2924 0.2924
0.25541 0.3020 0.3020
0.25551 0.2906 0.2906
0.25561 0.2786 0.2786
0.25571 0.2889 0.2889
0.25581 0.2912 0.2912
0.25591 0.2792 0.2792
0.25601 0.2835 0.2835
0.25611 0.2739 0.2739
0.25621 0.2727 0.2727
0.25631 0.2722 0.2722
0.25641 0.2804 0.2804
0.25651 0.2870 0.2870
0.25661 0.2871 0.2871
0.25671 0.2953 0.2953
0.25681 0.2710 0.2710
0.25691 0.2721 0.2721
0.25701 0.2906 0.2906
0.25711 0.2930 0.2930
0.25721 0.2918 0.2918
0.25731 0.2989 0.2989
0.25741 0.2990 0.2990
0.25751 0.2715 0.2715
0.25761 0.2757 0.2757
0.25771 0.2919 0.2919
0.25781 0.2601 0.2601
0.25791 0.2625 0.2625
0.25801 0.2638 0.2638
0.25811 0.2804 0.2804
0.25821 0.2793 0.2793
0.25831 0.2900 0.2900
0.25841 0.2840 0.2840
0.25851 0.2889 0.2889
0.25861 0.2804 0.2804
0.25871 0.2882 0.2882
0.25881 0.2793 0.2793
0.25891 0.2930 0.2930
0.25901 0.2709 0.2709
0.25911 0.2620 0.2620
0.25921 0.2786 0.2786
0.25931 0.2822 0.2822
0.25941 0.2871 0.2871
0.25951 0.2810 0.2810
0.25961 0.2919 0.2919
0.25971 0.2930 0.2930
0.25981 0.2578 0.2578
0.25991 0.2644 0.2644
0.26001 0.2942 0.2942
0.26011 0.2655 0.2655
0.26021 0.2787 0.2787
0.26030 0.2739 0.2739
0.26040 0.2739 0.2739
0.26050 0.2895 0.2895
0.26060 0.2918 0.2918
0.26070 0.2870 0.2870
0.26080 0.2889 0.2889
0.26090 0.2953 0.2953
0.26100 0.2912 0.2912
0.26110 0.2889 0.2889
0.26120 0.2864 0.2864
0.26130 0.2835 0.2835
0.26140 0.2840 0.2840
0.26150 0.2804 0.2804
0.26160 0.3038 0.3038
0.26170 0.3043 0.3043
0.26180 0.2673 0.2673
0.26190 0.2811 0.2811
0.26200 0.2804 0.2804
0.26210 0.2757 0.2757
0.26220 0.2656 0.2656
0.26230 0.2906 0.2906
0.26240 0.2971 0.2971
0.26250 0.2835 0.2835
0.26260 0.2888 0.2888
0.26270 0.2877 0.2877
0.26280 0.2745 0.2745
0.26290 0.2828 0.2828
0.26300 0.2942 0.2942
0.26310 0.2936 0.2936
0.26320 0.2864 0.2864
0.26330 0.2895 0.2895
0.26340 0.3019 0.3019
0.26350 0.2989 0.2989
0.26360 0.2972 0.2972
0.26370 0.2876 0.2876
0.26380 0.2888 0.2888
0.26390 0.2925 0.2925
0.26400 0.2858 0.2858
0.26410 0.2613 0.2613
0.26420 0.2602 0.2602
0.26430 0.2661 0.2661
0.26440 0.2668 0.2668
0.26450 0.2876 0.2876
0.26460 0.2804 0.2804
0.26470 0.2930 0.2930
0.26480 0.3055 0.3055
0.26490 0.2947 0.2947
0.26500 0.2710 0.2710
0.26510 0.2882 0.2882
0.26520 0.2888 0.2888
0.26530 0.2656 0.2656
0.26540 0.2661 0.2661
0.26550 0.2685 0.2685
0.26560 0.2763 0.2763
0.26570 0.2965 0.2965
0.26580 0.2996 0.2996
0.26590 0.3055 0.3055
0.26600 0.3049 0.3049
0.26610 0.3020 0.3020
0.26620 0.2888 0.2888
0.26630 0.2763 0.2763
0.26640 0.2960 0.2960
0.26650 0.3091 0.3091
0.26660 0.2751 0.2751
0.26670 0.2930 0.2930
0.26680 0.2906 0.2906
0.26690 0.2912 0.2912
0.26700 0.2972 0.2972
0.26710 0.3061 0.3061
0.26720 0.3080 0.3080
0.26730 0.2971 0.2971
0.26740 0.2953 0.2953
0.26750 0.2913 0.2913
0.26760 0.2924 0.2924
0.26770 0.2912 0.2912
0.26780 0.2913 0.2913
0.26790 0.2894 0.2894
0.26800 0.2912 0.2912
0.26810 0.2901 0.2901
0.26820 0.2942 0.2942
0.26830 0.2942 0.2942
0.26840 0.2686 0.2686
0.26850 0.2637 0.2637
0.26860 0.2870 0.2870
0.26870 0.2787 0.2787
0.26880 0.2912 0.2912
0.26890 0.2877 0.2877
0.26900 0.2971 0.2971
0.26910 0.2965 0.2965
0.26919 0.2793 0.2793
0.26929 0.2542 0.2542
0.26939 0.3013 0.3013
0.26949 0.3038 0.3038
0.26959 0.3049 0.3049
0.26969 0.3049 0.3049
0.26979 0.2859 0.2859
0.26989 0.2679 0.2679
0.26999 0.2745 0.2745
0.27009 0.2805 0.2805
0.27019 0.2840 0.2840
0.27029 0.2638 0.2638
0.27039 0.2739 0.2739
0.27049 0.2548 0.2548
0.27059 0.2865 0.2865
0.27069 0.2721 0.2721
0.27079 0.2894 0.2894
0.27089 0.2919 0.2919
0.27099 0.2942 0.2942
0.27109 0.2953 0.2953
0.27119 0.2907 0.2907
0.27129 0.2912 0.2912
0.27139 0.2601 0.2601
0.27149 0.2787 0.2787
0.27159 0.2751 0.2751
0.27169 0.2697 0.2697
0.27179 0.2841 0.2841
0.27189 0.2715 0.2715
0.27199 0.2835 0.2835
0.27209 0.2888 0.2888
0.27219 0.3073 0.3073
0.27229 0.2787 0.2787
0.27239 0.3013 0.3013
0.27249 0.3073 0.3073
0.27259 0.2960 0.2960
0.27269 0.2989 0.2989
0.27279 0.3132 0.3132
0.27289 0.3121 0.3121
0.27299 0.3121 0.3121
0.27309 0.2989 0.2989
0.27319 0.2942 0.2942
0.27329 0.2798 0.2798
0.27339 0.3121 0.3121
0.27349 0.3097 0.3097
0.27359 0.2953 0.2953
0.27369 0.2942 0.2942
0.27379 0.2613 0.2613
0.27389 0.2655 0.2655
0.27399 0.2638 0.2638
0.27409 0.2691 0.2691
0.27419 0.3097 0.3097
0.27429 0.3080 0.3080
0.27439 0.3007 0.3007
0.27449 0.2679 0.2679
0.27459 0.2954 0.2954
0.27469 0.3001 0.3001
0.27479 0.2990 0.2990
0.27489 0.2977 0.2977
0.27499 0.2858 0.2858
0.27509 0.2930 0.2930
0.27519 0.2959 0.2959
0.27529 0.2989 0.2989
0.27539 0.2978 0.2978
0.27549 0.2971 0.2971
0.27559 0.3007 0.3007
0.27569 0.3086 0.3086
0.27579 0.3132 0.3132
0.27589 0.2995 0.2995
0.27599 0.2936 0.2936
0.27609 0.3109 0.3109
0.27619 0.3103 0.3103
0.27629 0.2865 0.2865
0.27639 0.2828 0.2828
0.27649 0.3092 0.3092
0.27659 0.3097 0.3097
0.27669 0.3061 0.3061
0.27679 0.2978 0.2978
0.27689 0.2697 0.2697
0.27699 0.2816 0.2816
0.27709 0.3032 0.3032
0.27719 0.3037 0.3037
0.27729 0.3025 0.3025
0.27739 0.3056 0.3056
0.27749 0.3144 0.3144
0.27759 0.2930 0.2930
0.27769 0.2829 0.2829
0.27779 0.3007 0.3007
0.27789 0.3121 0.3121
0.27798 0.3103 0.3103
0.27808 0.2947 0.2947
0.27818 0.3038 0.3038
0.27828 0.3085 0.3085
0.27838 0.3013 0.3013
0.27848 0.3020 0.3020
0.27858 0.3115 0.3115
0.27868 0.3103 0.3103
0.27878 0.2781 0.2781
0.27888 0.2971 0.2971
0.27898 0.2786 0.2786
0.27908 0.3074 0.3074
0.27918 0.3001 0.3001
0.27928 0.3014 0.3014
0.27938 0.3019 0.3019
0.27948 0.3007 0.3007
0.27958 0.3050 0.3050
0.27968 0.3001 0.3001
0.27978 0.2804 0.2804
0.27988 0.2662 0.2662
0.27998 0.2763 0.2763
0.28008 0.2733 0.2733
0.28018 0.3014 0.3014
0.28028 0.2989 0.2989
0.28038 0.3091 0.3091
0.28048 0.3104 0.3104
0.28058 0.2852 0.2852
0.28068 0.2965 0.2965
0.28078 0.3056 0.3056
0.28088 0.2733 0.2733
0.28098 0.2996 0.2996
0.28108 0.2959 0.2959
0.28118 0.2900 0.2900
0.28128 0.3050 0.3050
0.28138 0.3138 0.3138
0.28148 0.2906 0.2906
0.28158 0.2859 0.2859
0.28168 0.2930 0.2930
0.28178 0.2703 0.2703
0.28188 0.3175 0.3175
0.28198 0.3144 0.3144
0.28208 0.3192 0.3192
0.28218 0.3044 0.3044
0.28228 0.3037 0.3037
0.28238 0.2835 0.2835
0.28248 0.3162 0.3162
0.28258 0.3103 0.3103
0.28268 0.3056 0.3056
0.28278 0.3067 0.3067
0.28288 0.3103 0.3103
0.28298 0.3056 0.3056
0.28308 0.3061 0.3061
0.28318 0.3043 0.3043
0.28328 0.3163 0.3163
0.28338 0.3055 0.3055
0.28348 0.3115 0.3115
0.28358 0.3086 0.3086
0.28368 0.3210 0.3210
0.28378 0.3168 0.3168
0.28388 0.3092 0.3092
0.28398 0.3234 0.3234
0.28408 0.3247 0.3247
0.28418 0.3073 0.3073
0.28428 0.3103 0.3103
0.28438 0.3121 0.3121
0.28448 0.3085 0.3085
0.28458 0.3240 0.3240
0.28468 0.3247 0.3247
0.28478 0.3258 0.3258
0.28488 0.2918 0.2918
0.28498 0.3032 0.3032
0.28508 0.2947 0.2947
0.28518 0.3079 0.3079
0.28528 0.3217 0.3217
0.28538 0.3162 0.3162
0.28548 0.3008 0.3008
0.28558 0.3055 0.3055
0.28568 0.2959 0.2959
0.28578 0.3133 0.3133
0.28588 0.2953 0.2953
0.28598 0.2810 0.2810
0.28608 0.2930 0.2930
0.28618 0.3013 0.3013
0.28628 0.2977 0.2977
0.28638 0.2942 0.2942
0.28648 0.3150 0.3150
0.28658 0.3317 0.3317
0.28668 0.3223 0.3223
0.28677 0.3055 0.3055
0.28687 0.2925 0.2925
0.28697 0.2959 0.2959
0.28707 0.2822 0.2822
0.28717 0.3157 0.3157
0.28727 0.3019 0.3019
0.28737 0.3109 0.3109
0.28747 0.3121 0.3121
0.28757 0.3126 0.3126
0.28767 0.3168 0.3168
0.28777 0.3086 0.3086
0.28787 0.3013 0.3013
0.28797 0.3132 0.3132
0.28807 0.3259 0.3259
0.28817 0.3156 0.3156
0.28827 0.2828 0.2828
0.28837 0.2871 0.2871
0.28847 0.3013 0.3013
0.28857 0.2942 0.2942
0.28867 0.3049 0.3049
0.28877 0.3121 0.3121
0.28887 0.3121 0.3121
0.28897 0.3085 0.3085
0.28907 0.2888 0.2888
0.28917 0.3378 0.3378
0.28927 0.3401 0.3401
0.28937 0.2947 0.2947
0.28947 0.3283 0.3283
0.28957 0.2918 0.2918
0.28967 0.3168 0.3168
0.28977 0.3145 0.3145
0.28987 0.3282 0.3282
0.28997 0.3163 0.3163
0.29007 0.3341 0.3341
0.29017 0.3401 0.3401
0.29027 0.3312 0.3312
0.29037 0.3240 0.3240
0.29047 0.2912 0.2912
0.29057 0.3295 0.3295
0.29067 0.3162 0.3162
0.29077 0.3246 0.3246
0.29087 0.3384 0.3384
0.29097 0.3317 0.3317
0.29107 0.3329 0.3329
0.29117 0.3193 0.3193
0.29127 0.3121 0.3121
0.29137 0.2971 0.2971
0.29147 0.3020 0.3020
0.29157 0.3091 0.3091
0.29167 0.2966 0.2966
0.29177 0.2768 0.2768
0.29187 0.2888 0.2888
0.29197 0.3289 0.3289
0.29207 0.2953 0.2953
0.29217 0.3162 0.3162
0.29227 0.3277 0.3277
0.29237 0.3001 0.3001
0.29247 0.3198 0.3198
0.29257 0.3342 0.3342
0.29267 0.2995 0.2995
0.29277 0.3317 0.3317
0.29287 0.3265 0.3265
0.29297 0.3204 0.3204
0.29307 0.3253 0.3253
0.29317 0.3186 0.3186
0.29327 0.3222 0.3222
0.29337 0.3253 0.3253
0.29347 0.3144 0.3144
0.29357 0.3216 0.3216
0.29367 0.3139 0.3139
0.29377 0.3240 0.3240
0.29387 0.3091 0.3091
0.29397 0.3139 0.3139
0.29407 0.3097 0.3097
0.29417 0.3144 0.3144
0.29427 0.3110 0.3110
0.29437 0.3240 0.3240
0.29447 0.3378 0.3378
0.29457 0.3276 0.3276
0.29467 0.3180 0.3180
0.29477 0.2865 0.2865
0.29487 0.3162 0.3162
0.29497 0.3305 0.3305
0.29507 0.3169 0.3169
0.29517 0.3252 0.3252
0.29527 0.3264 0.3264
0.29537 0.3277 0.3277
0.29547 0.3204 0.3204
0.29557 0.3300 0.3300
0.29566 0.3253 0.3253
0.29576 0.3228 0.3228
0.29586 0.2989 0.2989
0.29596 0.3187 0.3187
0.29606 0.3323 0.3323
0.29616 0.3277 0.3277
0.29626 0.3270 0.3270
0.29636 0.3192 0.3192
0.29646 0.3259 0.3259
0.29656 0.3305 0.3305
0.29666 0.3365 0.3365
0.29676 0.3229 0.3229
0.29686 0.3055 0.3055
0.29696 0.2989 0.2989
0.29706 0.3157 0.3157
0.29716 0.3007 0.3007
0.29726 0.3246 0.3246
0.29736 0.3235 0.3235
0.29746 0.3311 0.3311
0.29756 0.3265 0.3265
0.29766 0.3317 0.3317
0.29776 0.3115 0.3115
0.29786 0.3014 0.3014
0.29796 0.3079 0.3079
0.29806 0.3300 0.3300
0.29816 0.3474 0.3474
0.29826 0.3467 0.3467
0.29836 0.3473 0.3473
0.29846 0.3480 0.3480
0.29856 0.3294 0.3294
0.29866 0.3252 0.3252
0.29876 0.3271 0.3271
0.29886 0.2882 0.2882
0.29896 0.3020 0.3020
0.29906 0.2942 0.2942
0.29916 0.3246 0.3246
0.29926 0.3390 0.3390
0.29936 0.3365 0.3365
0.29946 0.3479 0.3479
0.29956 0.3456 0.3456
0.29966 0.3329 0.3329
0.29976 0.3323 0.3323
0.29986 0.3127 0.3127
0.29996 0.3121 0.3121
0.30006 0.3162 0.3162
0.30016 0.3217 0.3217
0.30026 0.3329 0.3329
0.30036 0.3198 0.3198
0.30046 0.3211 0.3211
0.30056 0.3240 0.3240
0.30066 0.3390 0.3390
0.30076 0.3204 0.3204
0.30086 0.3282 0.3282
0.30096 0.3318 0.3318
0.30106 0.3264 0.3264
0.30116 0.3407 0.3407
0.30126 0.3205 0.3205
0.30136 0.3490 0.3490
0.30146 0.3604 0.3604
0.30156 0.3527 0.3527
0.30166 0.3496 0.3496
0.30176 0.3443 0.3443
0.30186 0.3408 0.3408
0.30196 0.3383 0.3383
0.30206 0.3444 0.3444
0.30216 0.3323 0.3323
0.30226 0.3305 0.3305
0.30236 0.3342 0.3342
0.30246 0.3240 0.3240
0.30256 0.3329 0.3329
0.30266 0.3324 0.3324
0.30276 0.3425 0.3425
0.30286 0.3311 0.3311
0.30296 0.3438 0.3438
0.30306 0.3556 0.3556
0.30316 0.3568 0.3568
0.30326 0.3569 0.3569
0.30336 0.3425 0.3425
0.30346 0.3490 0.3490
0.30356 0.3486 0.3486
0.30366 0.3455 0.3455
0.30376 0.3324 0.3324
0.30386 0.3317 0.3317
0.30396 0.3353 0.3353
0.30406 0.3366 0.3366
0.30416 0.3490 0.3490
0.30426 0.3311 0.3311
0.30436 0.3295 0.3295
0.30445 0.3210 0.3210
0.30455 0.3455 0.3455
0.30465 0.3336 0.3336
0.30475 0.3449 0.3449
0.30485 0.3198 0.3198
0.30495 0.3289 0.3289
0.30505 0.3431 0.3431
0.30515 0.3360 0.3360
0.30525 0.3401 0.3401
0.30535 0.3407 0.3407
0.30545 0.3384 0.3384
0.30555 0.3311 0.3311
0.30565 0.3484 0.3484
0.30575 0.3444 0.3444
0.30585 0.3353 0.3353
0.30595 0.3264 0.3264
0.30605 0.3420 0.3420
0.30615 0.3449 0.3449
0.30625 0.3222 0.3222
0.30635 0.3366 0.3366
0.30645 0.3401 0.3401
0.30655 0.3414 0.3414
0.30665 0.3604 0.3604
0.30675 0.3443 0.3443
0.30685 0.3432 0.3432
0.30695 0.3467 0.3467
0.30705 0.3413 0.3413
0.30715 0.3593 0.3593
0.30725 0.3467 0.3467
0.30735 0.3234 0.3234
0.30745 0.3324 0.3324
0.30755 0.3300 0.3300
0.30765 0.3288 0.3288
0.30775 0.3306 0.3306
0.30785 0.3347 0.3347
0.30795 0.3502 0.3502
0.30805 0.3289 0.3289
0.30815 0.3109 0.3109
0.30825 0.3521 0.3521
0.30835 0.3544 0.3544
0.30845 0.3461 0.3461
0.30855 0.3456 0.3456
0.30865 0.3359 0.3359
0.30875 0.3347 0.3347
0.30885 0.3372 0.3372
0.30895 0.3365 0.3365
0.30905 0.3437 0.3437
0.30915 0.3653 0.3653
0.30925 0.3264 0.3264
0.30935 0.3323 0.3323
0.30945 0.3450 0.3450
0.30955 0.3425 0.3425
0.30965 0.3557 0.3557
0.30975 0.3383 0.3383
0.30985 0.3473 0.3473
0.30995 0.3426 0.3426
0.31005 0.3377 0.3377
0.31015 0.3610 0.3610
0.31025 0.3497 0.3497
0.31035 0.3389 0.3389
0.31045 0.3043 0.3043
0.31055 0.3408 0.3408
0.31065 0.3479 0.3479
0.31075 0.3168 0.3168
0.31085 0.3432 0.3432
0.31095 0.3556 0.3556
0.31105 0.3359 0.3359
0.31115 0.3462 0.3462
0.31125 0.3675 0.3675
0.31135 0.3635 0.3635
0.31145 0.3162 0.3162
0.31155 0.3514 0.3514
0.31165 0.3408 0.3408
0.31175 0.3365 0.3365
0.31185 0.3365 0.3365
0.31195 0.3426 0.3426
0.31205 0.3300 0.3300
0.31215 0.3461 0.3461
0.31225 0.3581 0.3581
0.31235 0.3335 0.3335
0.31245 0.3652 0.3652
0.31255 0.3491 0.3491
0.31265 0.3508 0.3508
0.31275 0.3641 0.3641
0.31285 0.3652 0.3652
0.31295 0.3467 0.3467
0.31305 0.3306 0.3306
0.31315 0.3461 0.3461
0.31324 0.3371 0.3371
0.31334 0.3575 0.3575
0.31344 0.3395 0.3395
0.31354 0.3353 0.3353
0.31364 0.3545 0.3545
0.31374 0.3496 0.3496
0.31384 0.3395 0.3395
0.31394 0.3390 0.3390
0.31404 0.3383 0.3383
0.31414 0.3438 0.3438
0.31424 0.3467 0.3467
0.31434 0.3234 0.3234
0.31444 0.3217 0.3217
0.31454 0.3395 0.3395
0.31464 0.3526 0.3526
0.31474 0.3468 0.3468
0.31484 0.3138 0.3138
0.31494 0.3443 0.3443
0.31504 0.3480 0.3480
0.31514 0.3341 0.3341
0.31524 0.3604 0.3604
0.31534 0.3342 0.3342
0.31544 0.3496 0.3496
0.31554 0.3568 0.3568
0.31564 0.3486 0.3486
0.31574 0.3431 0.3431
0.31584 0.3426 0.3426
0.31594 0.3514 0.3514
0.31604 0.3347 0.3347
0.31614 0.3366 0.3366
0.31624 0.3419 0.3419
0.31634 0.3288 0.3288
0.31644 0.3527 0.3527
0.31654 0.3323 0.3323
0.31664 0.3473 0.3473
0.31674 0.3712 0.3712
0.31684 0.3473 0.3473
0.31694 0.3520 0.3520
0.31704 0.3426 0.3426
0.31714 0.3395 0.3395
0.31724 0.3444 0.3444
0.31734 0.3401 0.3401
0.31744 0.3353 0.3353
0.31754 0.3468 0.3468
0.31764 0.3502 0.3502
0.31774 0.3371 0.3371
0.31784 0.3438 0.3438
0.31794 0.3335 0.3335
0.31804 0.3437 0.3437
0.31814 0.3348 0.3348
0.31824 0.3467 0.3467
0.31834 0.3473 0.3473
0.31844 0.3575 0.3575
0.31854 0.3467 0.3467
0.31864 0.3539 0.3539
0.31874 0.3681 0.3681
0.31884 0.3598 0.3598
0.31894 0.3581 0.3581
0.31904 0.3735 0.3735
0.31914 0.3640 0.3640
0.31924 0.3366 0.3366
0.31934 0.3514 0.3514
0.31944 0.3544 0.3544
0.31954 0.3569 0.3569
0.31964 0.3640 0.3640
0.31974 0.3508 0.3508
0.31984 0.3450 0.3450
0.31994 0.3568 0.3568
0.32004 0.3675 0.3675
0.32014 0.3324 0.3324
0.32024 0.3628 0.3628
0.32034 0.3527 0.3527
0.32044 0.3455 0.3455
0.32054 0.3520 0.3520
0.32064 0.3599 0.3599
0.32074 0.3771 0.3771
0.32084 0.3616 0.3616
0.32094 0.3575 0.3575
0.32104 0.3532 0.3532
0.32114 0.3610 0.3610
0.32124 0.3647 0.3647
0.32134 0.3622 0.3622
0.32144 0.3669 0.3669
0.32154 0.3611 0.3611
0.32164 0.3652 0.3652
0.32174 0.3581 0.3581
0.32184 0.3634 0.3634
0.32194 0.3610 0.3610
0.32204 0.3659 0.3659
0.32213 0.3622 0.3622
0.32223 0.3604 0.3604
0.32233 0.3545 0.3545
0.32243 0.3795 0.3795
0.32253 0.3837 0.3837
0.32263 0.3551 0.3551
0.32273 0.3616 0.3616
0.32283 0.3699 0.3699
0.32293 0.3688 0.3688
0.32303 0.3663 0.3663
0.32313 0.3675 0.3675
0.32323 0.3694 0.3694
0.32333 0.3604 0.3604
0.32343 0.3533 0.3533
0.32353 0.3610 0.3610
0.32363 0.3652 0.3652
0.32373 0.3778 0.3778
0.32383 0.3747 0.3747
0.32393 0.3729 0.3729
0.32403 0.3718 0.3718
0.32413 0.3568 0.3568
0.32423 0.3222 0.3222
0.32433 0.3306 0.3306
0.32443 0.3735 0.3735
0.32453 0.3610 0.3610
0.32463 0.3509 0.3509
0.32473 0.3532 0.3532
0.32483 0.3408 0.3408
0.32493 0.3401 0.3401
0.32503 0.3496 0.3496
0.32513 0.3521 0.3521
0.32523 0.3520 0.3520
0.32533 0.3663 0.3663
0.32543 0.3677 0.3677
0.32553 0.3807 0.3807
0.32563 0.3848 0.3848
0.32573 0.3682 0.3682
0.32583 0.3687 0.3687
0.32593 0.3848 0.3848
0.32603 0.3838 0.3838
0.32613 0.3783 0.3783
0.32623 0.3897 0.3897
0.32633 0.3699 0.3699
0.32643 0.3765 0.3765
0.32653 0.3790 0.3790
0.32663 0.3831 0.3831
0.32673 0.3866 0.3866
0.32683 0.3814 0.3814
0.32693 0.3902 0.3902
0.32703 0.3944 0.3944
0.32713 0.3778 0.3778
0.32723 0.3801 0.3801
0.32733 0.3771 0.3771
0.32743 0.3748 0.3748
0.32753 0.3634 0.3634
0.32763 0.3610 0.3610
0.32773 0.3605 0.3605
0.32783 0.3634 0.3634
0.32793 0.3868 0.3868
0.32803 0.3842 0.3842
0.32813 0.3795 0.3795
0.32823 0.3945 0.3945
0.32833 0.3890 0.3890
0.32843 0.3789 0.3789
0.32853 0.3814 0.3814
0.32863 0.3866 0.3866
0.32873 0.3831 0.3831
0.32883 0.3844 0.3844
0.32893 0.3825 0.3825
0.32903 0.3920 0.3920
0.32913 0.3820 0.3820
0.32923 0.3747 0.3747
0.32933 0.4053 0.4053
0.32943 0.3950 0.3950
0.32953 0.3998 0.3998
0.32963 0.3760 0.3760
0.32973 0.3878 0.3878
0.32983 0.3753 0.3753
0.32993 0.3760 0.3760
0.33003 0.3860 0.3860
0.33013 0.3860 0.3860
0.33023 0.3730 0.3730
0.33033 0.3771 0.3771
0.33043 0.3753 0.3753
0.33053 0.3838 0.3838
0.33063 0.3902 0.3902
0.33073 0.3938 0.3938
0.33083 0.3641 0.3641
0.33092 0.3687 0.3687
0.33102 0.3575 0.3575
0.33112 0.3640 0.3640
0.33122 0.3681 0.3681
0.33132 0.3593 0.3593
0.33142 0.3842 0.3842
0.33152 0.3610 0.3610
0.33162 0.3575 0.3575
0.33172 0.3431 0.3431
0.33182 0.3508 0.3508
0.33192 0.3545 0.3545
0.33202 0.3765 0.3765
0.33212 0.3729 0.3729
0.33222 0.3677 0.3677
0.33232 0.3675 0.3675
0.33242 0.3927 0.3927
0.33252 0.4016 0.4016
0.33262 0.3872 0.3872
0.33272 0.3897 0.3897
0.33282 0.3860 0.3860
0.33292 0.3884 0.3884
0.33302 0.3688 0.3688
0.33312 0.3735 0.3735
0.33322 0.3950 0.3950
0.33332 0.3903 0.3903
0.33342 0.4016 0.4016
0.33352 0.3932 0.3932
0.33362 0.4023 0.4023
0.33372 0.3962 0.3962
0.33382 0.3772 0.3772
0.33392 0.3884 0.3884
0.33402 0.3992 0.3992
0.33412 0.3754 0.3754
0.33422 0.3789 0.3789
0.33432 0.3825 0.3825
0.33442 0.3903 0.3903
0.33452 0.3926 0.3926
0.33462 0.4027 0.4027
0.33472 0.4035 0.4035
0.33482 0.3986 0.3986
0.33492 0.3902 0.3902
0.33502 0.3963 0.3963
0.33512 0.3986 0.3986
0.33522 0.4021 0.4021
0.33532 0.4058 0.4058
0.33542 0.4045 0.4045
0.33552 0.3790 0.3790
0.33562 0.3759 0.3759
0.33572 0.3741 0.3741
0.33582 0.3575 0.3575
0.33592 0.3711 0.3711
0.33602 0.3711 0.3711
0.33612 0.3742 0.3742
0.33622 0.3675 0.3675
0.33632 0.3520 0.3520
0.33642 0.3330 0.3330
0.33652 0.3652 0.3652
0.33662 0.3884 0.3884
0.33672 0.3796 0.3796
0.33682 0.3783 0.3783
0.33692 0.3671 0.3671
0.33702 0.4004 0.4004
0.33712 0.3658 0.3658
0.33722 0.3563 0.3563
0.33732 0.3598 0.3598
0.33742 0.3634 0.3634
0.33752 0.3903 0.3903
0.33762 0.3986 0.3986
0.33772 0.3896 0.3896
0.33782 0.3653 0.3653
0.33792 0.3759 0.3759
0.33802 0.3813 0.3813
0.33812 0.3784 0.3784
0.33822 0.3825 0.3825
0.33832 0.3999 0.3999
0.33842 0.3926 0.3926
0.33852 0.3998 0.3998
0.33862 0.3826 0.3826
0.33872 0.3717 0.3717
0.33882 0.3729 0.3729
0.33892 0.3802 0.3802
0.33902 0.3598 0.3598
0.33912 0.3687 0.3687
0.33922 0.3736 0.3736
0.33932 0.3496 0.3496
0.33942 0.3443 0.3443
0.33952 0.3718 0.3718
0.33962 0.3658 0.3658
0.33972 0.3693 0.3693
0.33981 0.3688 0.3688
0.33991 0.3693 0.3693
0.34001 0.3599 0.3599
0.34011 0.3747 0.3747
0.34021 0.3699 0.3699
0.34031 0.3808 0.3808
0.34041 0.3562 0.3562
0.34051 0.3467 0.3467
0.34061 0.3491 0.3491
0.34071 0.3359 0.3359
0.34081 0.3634 0.3634
0.34091 0.3366 0.3366
0.34101 0.3640 0.3640
0.34111 0.3586 0.3586
0.34121 0.3641 0.3641
0.34131 0.3544 0.3544
0.34141 0.3665 0.3665
0.34151 0.3640 0.3640
0.34161 0.3616 0.3616
0.34171 0.3682 0.3682
0.34181 0.3914 0.3914
0.34191 0.3884 0.3884
0.34201 0.3694 0.3694
0.34211 0.3580 0.3580
0.34221 0.3807 0.3807
0.34231 0.4005 0.4005
