species,patch_id,pu_id,patch_area_km2
Acrocephalus newtoni,24361,153,8.60210850946224
Acrocephalus newtoni,24527,153,5.32263853827572
Acrocephalus newtoni,5999,178,13.59604583101
Acrocephalus newtoni,24639,178,0.729973824636698
Acrocephalus newtoni,24579,180,68.1560766921931
Acrocephalus newtoni,8564,181,79.430129254603
Acrocephalus newtoni,24632,181,91.0064775499647
Acrocephalus newtoni,24633,181,10.4840868931254
Acrocephalus newtoni,24638,181,25.9222058385802
Acrocephalus newtoni,24640,181,55.0491062707695
Acrocephalus newtoni,24641,181,2.48540128049296
Alectroenas madagascariensis,1524,9,79.430129254603
Alectroenas madagascariensis,6566,9,68.1560766921931
Alectroenas madagascariensis,6604,9,91.0064775499647
Alectroenas madagascariensis,6605,9,10.4840868931254
Alectroenas madagascariensis,6610,9,25.9222058385802
Alectroenas madagascariensis,6611,9,55.0491062707695
Alectroenas madagascariensis,6612,9,2.48540128049296
Apus balstoni,2656,57,79.430129254603
Apus balstoni,7916,57,68.1560766921931
Apus balstoni,7957,57,91.0064775499647
Apus balstoni,7958,57,10.4840868931254
Apus balstoni,7963,57,25.9222058385802
Apus balstoni,7964,57,55.0491062707695
Apus balstoni,7965,57,2.48540128049296
Artamella viridis,10942,72,28.8566036373596
Artamella viridis,5969,84,79.430129254603
Artamella viridis,17679,84,68.1560766921931
Artamella viridis,17720,84,91.0064775499647
Artamella viridis,17721,84,10.4840868931254
Artamella viridis,17726,84,25.9222058385802
Artamella viridis,17727,84,55.0491062707695
Artamella viridis,17728,84,2.48540128049296
Asio madagascariensis,235,1,79.430129254603
Asio madagascariensis,1681,1,68.1560766921931
Asio madagascariensis,1712,1,91.0064775499647
Asio madagascariensis,1713,1,10.4840868931254
Asio madagascariensis,1718,1,25.9222058385802
Asio madagascariensis,1719,1,55.0491062707695
Atelornis crossleyi,4,1,55.0491062707695
Atelornis crossleyi,7,1,84.0122873548375
Atelornis crossleyi,233,1,10.4840868931254
Atelornis crossleyi,236,1,25.9222058385802
Atelornis crossleyi,237,1,52.092656766269
Atelornis crossleyi,238,1,2.48540128049296
Atelornis pittoides,110,2,91.0064775499647
Atelornis pittoides,1161,2,68.1560766921931
Atelornis pittoides,1170,2,79.430129254603
Atelornis pittoides,1171,2,10.4840868931254
Atelornis pittoides,1176,2,25.9222058385802
Atelornis pittoides,1177,2,2.48540128049296
Atelornis pittoides,1183,2,55.0491062707695
Athene superciliaris,558,16,73.6173209546431
Athene superciliaris,3678,16,25.9222058385802
Athene superciliaris,3682,16,68.1560766921931
Athene superciliaris,3709,16,26.0545707097365
Athene superciliaris,3710,16,79.430129254603
Athene superciliaris,3738,16,7.90908966546149
Athene superciliaris,3739,16,2.48540128049296
Avahi laniger,5726,8,10.4840868931254
Avahi laniger,5737,276,44.4444424756786
Avahi laniger,5740,277,25.9222058385802
Avahi laniger,94,214,79.430129254603
Avahi laniger,5730,275,68.1560766921931
Bernieria madagascariensis,21993,111,8.60210850946224
Bernieria madagascariensis,22146,111,5.32263853827572
Bernieria madagascariensis,5434,135,13.59604583101
Bernieria madagascariensis,22229,135,0.729973824636698
Bernieria madagascariensis,7283,138,79.430129254603
Bernieria madagascariensis,22222,138,91.0064775499647
Bernieria madagascariensis,22223,138,10.4840868931254
Bernieria madagascariensis,22228,138,25.9222058385802
Bernieria madagascariensis,22230,138,55.0491062707695
Bernieria madagascariensis,22231,138,2.48540128049296
Bernieria madagascariensis,22178,139,68.1560766921931
Brachypteracias leptosomus,91,1,91.0064775499647
Brachypteracias leptosomus,919,1,68.1560766921931
Brachypteracias leptosomus,943,1,79.430129254603
Brachypteracias leptosomus,944,1,10.4840868931254
Brachypteracias leptosomus,949,1,25.9222058385802
Brachypteracias leptosomus,950,1,2.48540128049296
Brachypteracias leptosomus,956,1,55.0491062707695
Brachyuromys betsileoensis,471,25,27.3374724883343
Brachyuromys betsileoensis,484,25,25.1232604113562
Brachyuromys betsileoensis,3097,184,8.60210850946224
Brachyuromys betsileoensis,483,212,21.81014555976
Brachyuromys betsileoensis,3108,214,7.90908966546149
Brachyuromys ramirohitra,1,1,12.9611063527919
Bradypterus brunneus,119,70,25.9222058385802
Bradypterus brunneus,121,72,68.1560766921931
Bradypterus brunneus,114,73,79.430129254603
Bradypterus brunneus,115,73,82.9080620071125
Bradypterus brunneus,122,73,55.0491062707695
Bradypterus brunneus,123,73,2.48540128049296
Bradypterus seebohmi,1,1,5.32263853827572
Bradypterus seebohmi,2,1,8.60210850946224
Calicalicus madagascariensis,22460,138,8.60210850946224
Calicalicus madagascariensis,22624,138,5.32263853827572
Calicalicus madagascariensis,15189,147,11.972503251403
Calicalicus madagascariensis,5220,163,13.59604583101
Calicalicus madagascariensis,22706,163,0.729973824636698
Calicalicus madagascariensis,22656,166,68.1560766921931
Calicalicus madagascariensis,6959,167,79.430129254603
Calicalicus madagascariensis,22699,167,91.0064775499647
Calicalicus madagascariensis,22700,167,10.4840868931254
Calicalicus madagascariensis,22705,167,25.9222058385802
Calicalicus madagascariensis,22707,167,55.0491062707695
Calicalicus madagascariensis,22708,167,2.48540128049296
Cheirogaleus crossleyi,61,12,55.0491062707695
Cheirogaleus crossleyi,62,13,44.4444424756786
Cheirogaleus crossleyi,63,14,40.0466211771359
Cheirogaleus crossleyi,530,75,8.60210850946224
Cheirogaleus major,14964,659,8.60210850946224
Cheirogaleus major,15085,741,5.32263853827572
Cheirogaleus major,3518,717,79.430129254603
Cheirogaleus major,15133,742,91.0064775499647
Cheirogaleus major,15143,742,0.184072254174531
Cheirogaleus major,15146,742,0.184041877538681
Cheirogaleus major,15140,743,55.0491062707695
Cheirogaleus major,15106,734,68.1560766921931
Cheirogaleus major,15134,740,10.4840868931254
Cheirogaleus major,15139,744,25.9222058385802
Cheirogaleus medius,15310,2411,28.8566036373596
Cheirogaleus medius,22941,2487,5.12793193025422
Cheirogaleus medius,5608,2491,13.59604583101
Cheirogaleus medius,24563,2491,0.729973824636698
Cinnyris notatus,60421,213,8.60210850946224
Cinnyris notatus,60579,213,5.32263853827572
Cinnyris notatus,15498,239,13.59604583101
Cinnyris notatus,60666,239,0.729973824636698
Cinnyris notatus,60615,241,68.1560766921931
Cinnyris notatus,21168,242,79.430129254603
Cinnyris notatus,60659,242,91.0064775499647
Cinnyris notatus,60660,242,10.4840868931254
Cinnyris notatus,60665,242,25.9222058385802
Cinnyris notatus,60667,242,55.0491062707695
Cinnyris notatus,60668,242,2.48540128049296
