"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.24163 0.3515 0.3515
0.24173 0.4028 0.4028
0.24183 0.3730 0.3730
0.24193 0.3801 0.3801
0.24203 0.3783 0.3783
0.24213 0.3945 0.3945
0.24223 0.4099 0.4099
0.24233 0.4064 0.4064
0.24243 0.4052 0.4052
0.24253 0.3568 0.3568
0.24263 0.3455 0.3455
0.24272 0.2858 0.2858
0.24282 0.2954 0.2954
0.24292 0.3162 0.3162
0.24302 0.3246 0.3246
0.24312 0.3175 0.3175
0.24322 0.3407 0.3407
0.24332 0.4094 0.4094
0.24342 0.4643 0.4643
0.24352 0.4702 0.4702
0.24362 0.4350 0.4350
0.24372 0.4386 0.4386
0.24382 0.2888 0.2888
0.24392 0.3240 0.3240
0.24402 0.4309 0.4309
0.24412 0.4464 0.4464
0.24422 0.4702 0.4702
0.24432 0.3055 0.3055
0.24442 0.3312 0.3312
0.24452 0.2477 0.2477
0.24462 0.3383 0.3383
0.24472 0.4094 0.4094
0.24482 0.4434 0.4434
0.24492 0.4410 0.4410
0.24502 0.4368 0.4368
0.24512 0.3378 0.3378
0.24522 0.2864 0.2864
0.24532 0.2977 0.2977
0.24542 0.4088 0.4088
0.24552 0.4517 0.4517
0.24562 0.4565 0.4565
0.24572 0.4075 0.4075
0.24582 0.2841 0.2841
0.24592 0.2703 0.2703
0.24602 0.3968 0.3968
0.24612 0.4350 0.4350
0.24622 0.3085 0.3085
0.24632 0.2906 0.2906
0.24642 0.3401 0.3401
0.24652 0.3211 0.3211
0.24662 0.2757 0.2757
0.24672 0.2810 0.2810
0.24682 0.3193 0.3193
0.24692 0.3413 0.3413
0.24702 0.3514 0.3514
0.24712 0.2727 0.2727
0.24722 0.3043 0.3043
0.24732 0.3407 0.3407
0.24742 0.2661 0.2661
0.24752 0.3121 0.3121
0.24762 0.3616 0.3616
0.24772 0.3502 0.3502
0.24782 0.3807 0.3807
0.24792 0.3336 0.3336
0.24802 0.2811 0.2811
0.24812 0.3938 0.3938
0.24822 0.4112 0.4112
0.24832 0.4303 0.4303
0.24842 0.3294 0.3294
0.24852 0.3348 0.3348
0.24862 0.4004 0.4004
0.24872 0.2250 0.2250
0.24882 0.2894 0.2894
0.24892 0.3234 0.3234
0.24902 0.3205 0.3205
0.24912 0.3759 0.3759
0.24922 0.3175 0.3175
0.24932 0.3348 0.3348
0.24942 0.4786 0.4786
0.24952 0.4660 0.4660
0.24962 0.3992 0.3992
0.24972 0.3205 0.3205
0.24982 0.2816 0.2816
0.24992 0.3055 0.3055
0.25002 0.3138 0.3138
0.25012 0.3706 0.3706
0.25022 0.3317 0.3317
0.25032 0.3180 0.3180
0.25042 0.2948 0.2948
0.25052 0.2912 0.2912
0.25062 0.3289 0.3289
0.25072 0.3180 0.3180
0.25082 0.3258 0.3258
0.25092 0.3420 0.3420
0.25102 0.4851 0.4851
0.25112 0.3634 0.3634
0.25122 0.2507 0.2507
0.25132 0.2613 0.2613
0.25142 0.2912 0.2912
0.25151 0.3038 0.3038
0.25161 0.2870 0.2870
0.25171 0.3180 0.3180
0.25181 0.2763 0.2763
0.25191 0.2721 0.2721
0.25201 0.3180 0.3180
0.25211 0.3301 0.3301
0.25221 0.2918 0.2918
0.25231 0.3175 0.3175
0.25241 0.2828 0.2828
0.25251 0.3228 0.3228
0.25261 0.3426 0.3426
0.25271 0.4171 0.4171
0.25281 0.4368 0.4368
0.25291 0.3265 0.3265
0.25301 0.3174 0.3174
0.25311 0.3765 0.3765
0.25321 0.3778 0.3778
0.25331 0.3007 0.3007
0.25341 0.2858 0.2858
0.25351 0.3223 0.3223
0.25361 0.3980 0.3980
0.25371 0.3653 0.3653
0.25381 0.4296 0.4296
0.25391 0.3735 0.3735
0.25401 0.2913 0.2913
0.25411 0.2661 0.2661
0.25421 0.2977 0.2977
0.25431 0.3312 0.3312
0.25441 0.3640 0.3640
0.25451 0.2924 0.2924
0.25461 0.4297 0.4297
0.25471 0.3490 0.3490
0.25481 0.3813 0.3813
0.25491 0.3563 0.3563
0.25501 0.3335 0.3335
0.25511 0.3199 0.3199
0.25521 0.3270 0.3270
0.25531 0.3502 0.3502
0.25541 0.3611 0.3611
0.25551 0.2953 0.2953
0.25561 0.3252 0.3252
0.25571 0.3092 0.3092
0.25581 0.3783 0.3783
0.25591 0.2918 0.2918
0.25601 0.4978 0.4978
0.25611 0.4684 0.4684
0.25621 0.4612 0.4612
0.25631 0.3927 0.3927
0.25641 0.3729 0.3729
0.25651 0.4027 0.4027
0.25661 0.3963 0.3963
0.25671 0.2685 0.2685
0.25681 0.2656 0.2656
0.25691 0.4564 0.4564
0.25701 0.3908 0.3908
0.25711 0.2871 0.2871
0.25721 0.3443 0.3443
0.25731 0.2584 0.2584
0.25741 0.3999 0.3999
0.25751 0.5036 0.5036
0.25761 0.4899 0.4899
0.25771 0.3169 0.3169
0.25781 0.2613 0.2613
0.25791 0.3771 0.3771
0.25801 0.2602 0.2602
0.25811 0.2578 0.2578
0.25821 0.3838 0.3838
0.25831 0.4541 0.4541
0.25841 0.4499 0.4499
0.25851 0.3289 0.3289
0.25861 0.4206 0.4206
0.25871 0.4153 0.4153
0.25881 0.2853 0.2853
0.25891 0.2667 0.2667
0.25901 0.2679 0.2679
0.25911 0.4184 0.4184
0.25921 0.3449 0.3449
0.25931 0.3311 0.3311
0.25941 0.3324 0.3324
0.25951 0.3222 0.3222
0.25961 0.4118 0.4118
0.25971 0.3252 0.3252
0.25981 0.2530 0.2530
0.25991 0.2722 0.2722
0.26001 0.3103 0.3103
0.26011 0.3586 0.3586
0.26021 0.3086 0.3086
0.26030 0.3210 0.3210
0.26040 0.3562 0.3562
0.26050 0.4184 0.4184
0.26060 0.3258 0.3258
0.26070 0.3085 0.3085
0.26080 0.3181 0.3181
0.26090 0.2828 0.2828
0.26100 0.3031 0.3031
0.26110 0.2722 0.2722
0.26120 0.5018 0.5018
0.26130 0.3330 0.3330
0.26140 0.3568 0.3568
0.26150 0.3449 0.3449
0.26160 0.4303 0.4303
0.26170 0.3079 0.3079
0.26180 0.3311 0.3311
0.26190 0.3444 0.3444
0.26200 0.3699 0.3699
0.26210 0.3723 0.3723
0.26220 0.4184 0.4184
0.26230 0.3300 0.3300
0.26240 0.4171 0.4171
0.26250 0.4620 0.4620
0.26260 0.3753 0.3753
0.26270 0.2548 0.2548
0.26280 0.2768 0.2768
0.26290 0.3932 0.3932
0.26300 0.3312 0.3312
0.26310 0.3771 0.3771
0.26320 0.4457 0.4457
0.26330 0.3951 0.3951
0.26340 0.2822 0.2822
0.26350 0.2768 0.2768
0.26360 0.3115 0.3115
0.26370 0.4248 0.4248
0.26380 0.3634 0.3634
0.26390 0.3641 0.3641
0.26400 0.3055 0.3055
0.26410 0.2703 0.2703
0.26420 0.3772 0.3772
0.26430 0.3866 0.3866
0.26440 0.4196 0.4196
0.26450 0.4117 0.4117
0.26460 0.3288 0.3288
0.26470 0.3551 0.3551
0.26480 0.3801 0.3801
0.26490 0.3174 0.3174
0.26500 0.4106 0.4106
0.26510 0.4326 0.4326
0.26520 0.3771 0.3771
0.26530 0.3193 0.3193
0.26540 0.4051 0.4051
0.26550 0.4165 0.4165
0.26560 0.2913 0.2913
0.26570 0.3353 0.3353
0.26580 0.4232 0.4232
0.26590 0.4290 0.4290
0.26600 0.4690 0.4690
0.26610 0.3139 0.3139
0.26620 0.3580 0.3580
0.26630 0.3055 0.3055
0.26640 0.2775 0.2775
0.26650 0.2739 0.2739
0.26660 0.2422 0.2422
0.26670 0.3301 0.3301
0.26680 0.4702 0.4702
0.26690 0.4242 0.4242
0.26700 0.3480 0.3480
0.26710 0.4111 0.4111
0.26720 0.2853 0.2853
0.26730 0.3490 0.3490
0.26740 0.3341 0.3341
0.26750 0.3384 0.3384
0.26760 0.4153 0.4153
0.26770 0.4284 0.4284
0.26780 0.3324 0.3324
0.26790 0.3025 0.3025
0.26800 0.5209 0.5209
0.26810 0.5294 0.5294
0.26820 0.3652 0.3652
0.26830 0.4248 0.4248
0.26840 0.4363 0.4363
0.26850 0.4314 0.4314
0.26860 0.3795 0.3795
0.26870 0.2877 0.2877
0.26880 0.2900 0.2900
0.26890 0.2548 0.2548
0.26900 0.2947 0.2947
0.26910 0.3473 0.3473
0.26919 0.3748 0.3748
0.26929 0.4338 0.4338
0.26939 0.3467 0.3467
0.26949 0.2853 0.2853
0.26959 0.2727 0.2727
0.26969 0.3162 0.3162
0.26979 0.3384 0.3384
0.26989 0.3872 0.3872
0.26999 0.3807 0.3807
0.27009 0.3360 0.3360
0.27019 0.3616 0.3616
0.27029 0.2757 0.2757
0.27039 0.2649 0.2649
0.27049 0.3425 0.3425
0.27059 0.3235 0.3235
0.27069 0.3407 0.3407
0.27079 0.4379 0.4379
0.27089 0.2543 0.2543
0.27099 0.4027 0.4027
0.27109 0.2888 0.2888
0.27119 0.3533 0.3533
0.27129 0.4415 0.4415
0.27139 0.4911 0.4911
0.27149 0.4124 0.4124
0.27159 0.3538 0.3538
0.27169 0.3604 0.3604
0.27179 0.3271 0.3271
0.27189 0.3467 0.3467
0.27199 0.3491 0.3491
0.27209 0.2953 0.2953
0.27219 0.3115 0.3115
0.27229 0.3074 0.3074
0.27239 0.3156 0.3156
0.27249 0.4153 0.4153
0.27259 0.3157 0.3157
0.27269 0.4183 0.4183
0.27279 0.3598 0.3598
0.27289 0.3903 0.3903
0.27299 0.5012 0.5012
0.27309 0.2768 0.2768
0.27319 0.4727 0.4727
0.27329 0.4934 0.4934
0.27339 0.4106 0.4106
0.27349 0.2959 0.2959
0.27359 0.2703 0.2703
0.27369 0.5240 0.5240
0.27379 0.5573 0.5573
0.27389 0.5352 0.5352
0.27399 0.2704 0.2704
0.27409 0.3484 0.3484
0.27419 0.3132 0.3132
0.27429 0.2996 0.2996
0.27439 0.3043 0.3043
0.27449 0.3735 0.3735
0.27459 0.3706 0.3706
0.27469 0.3908 0.3908
0.27479 0.4130 0.4130
0.27489 0.5245 0.5245
0.27499 0.5173 0.5173
0.27509 0.5169 0.5169
0.27519 0.4326 0.4326
0.27529 0.4212 0.4212
0.27539 0.4548 0.4548
0.27549 0.3174 0.3174
0.27559 0.3652 0.3652
0.27569 0.4142 0.4142
0.27579 0.4314 0.4314
0.27589 0.4594 0.4594
0.27599 0.4996 0.4996
0.27609 0.4421 0.4421
0.27619 0.4308 0.4308
0.27629 0.3975 0.3975
0.27639 0.3508 0.3508
0.27649 0.3241 0.3241
0.27659 0.3401 0.3401
0.27669 0.3586 0.3586
0.27679 0.3366 0.3366
0.27689 0.3335 0.3335
0.27699 0.3258 0.3258
0.27709 0.3569 0.3569
0.27719 0.4027 0.4027
0.27729 0.5143 0.5143
0.27739 0.5837 0.5837
0.27749 0.4642 0.4642
0.27759 0.3115 0.3115
0.27769 0.2799 0.2799
0.27779 0.2798 0.2798
0.27789 0.2519 0.2519
0.27798 0.3031 0.3031
0.27808 0.3013 0.3013
0.27818 0.3414 0.3414
0.27828 0.3264 0.3264
0.27838 0.2971 0.2971
0.27848 0.3223 0.3223
0.27858 0.2780 0.2780
0.27868 0.3288 0.3288
0.27878 0.5461 0.5461
0.27888 0.5268 0.5268
0.27898 0.3896 0.3896
0.27908 0.3289 0.3289
0.27918 0.4457 0.4457
0.27928 0.3444 0.3444
0.27938 0.3043 0.3043
0.27948 0.3652 0.3652
0.27958 0.3014 0.3014
0.27968 0.3365 0.3365
0.27978 0.4642 0.4642
0.27988 0.3700 0.3700
0.27998 0.4636 0.4636
0.28008 0.4469 0.4469
0.28018 0.4936 0.4936
0.28028 0.4529 0.4529
0.28038 0.3043 0.3043
0.28048 0.2954 0.2954
0.28058 0.2643 0.2643
0.28068 0.3365 0.3365
0.28078 0.4924 0.4924
0.28088 0.4851 0.4851
0.28098 0.3247 0.3247
0.28108 0.3103 0.3103
0.28118 0.4063 0.4063
0.28128 0.3778 0.3778
0.28138 0.3902 0.3902
0.28148 0.3276 0.3276
0.28158 0.3265 0.3265
0.28168 0.3926 0.3926
0.28178 0.4553 0.4553
0.28188 0.4566 0.4566
0.28198 0.3896 0.3896
0.28208 0.5119 0.5119
0.28218 0.5079 0.5079
0.28228 0.5048 0.5048
0.28238 0.4130 0.4130
0.28248 0.3693 0.3693
0.28258 0.3132 0.3132
0.28268 0.3754 0.3754
0.28278 0.5543 0.5543
0.28288 0.4839 0.4839
0.28298 0.4906 0.4906
0.28308 0.4636 0.4636
0.28318 0.3616 0.3616
0.28328 0.3450 0.3450
0.28338 0.3490 0.3490
0.28348 0.3705 0.3705
0.28358 0.5377 0.5377
0.28368 0.5048 0.5048
0.28378 0.4612 0.4612
0.28388 0.4029 0.4029
0.28398 0.4368 0.4368
0.28408 0.5127 0.5127
0.28418 0.4737 0.4737
0.28428 0.2971 0.2971
0.28438 0.3229 0.3229
0.28448 0.3383 0.3383
0.28458 0.4588 0.4588
0.28468 0.3187 0.3187
0.28478 0.3646 0.3646
0.28488 0.2774 0.2774
0.28498 0.3014 0.3014
0.28508 0.3437 0.3437
0.28518 0.3461 0.3461
0.28528 0.3862 0.3862
0.28538 0.3496 0.3496
0.28548 0.6010 0.6010
0.28558 0.6104 0.6104
0.28568 0.5656 0.5656
0.28578 0.5491 0.5491
0.28588 0.5000 0.5000
0.28598 0.3222 0.3222
0.28608 0.4512 0.4512
0.28618 0.4356 0.4356
0.28628 0.4749 0.4749
0.28638 0.5019 0.5019
0.28648 0.4338 0.4338
0.28658 0.4809 0.4809
0.28668 0.4966 0.4966
0.28677 0.4773 0.4773
0.28687 0.4584 0.4584
0.28697 0.4600 0.4600
0.28707 0.5943 0.5943
0.28717 0.5019 0.5019
0.28727 0.4344 0.4344
0.28737 0.3174 0.3174
0.28747 0.3289 0.3289
0.28757 0.4409 0.4409
0.28767 0.3568 0.3568
0.28777 0.4960 0.4960
0.28787 0.3842 0.3842
0.28797 0.3878 0.3878
0.28807 0.4494 0.4494
0.28817 0.4779 0.4779
0.28827 0.4409 0.4409
0.28837 0.3909 0.3909
0.28847 0.3091 0.3091
0.28857 0.3724 0.3724
0.28867 0.4260 0.4260
0.28877 0.4421 0.4421
0.28887 0.4769 0.4769
0.28897 0.4135 0.4135
0.28907 0.3359 0.3359
0.28917 0.3760 0.3760
0.28927 0.4123 0.4123
0.28937 0.4421 0.4421
0.28947 0.4339 0.4339
0.28957 0.3365 0.3365
0.28967 0.2703 0.2703
0.28977 0.2907 0.2907
0.28987 0.4027 0.4027
0.28997 0.5765 0.5765
0.29007 0.5567 0.5567
0.29017 0.4523 0.4523
0.29027 0.3092 0.3092
0.29037 0.3807 0.3807
0.29047 0.4356 0.4356
0.29057 0.4894 0.4894
0.29067 0.5543 0.5543
0.29077 0.5573 0.5573
0.29087 0.5461 0.5461
0.29097 0.3294 0.3294
0.29107 0.3079 0.3079
0.29117 0.3163 0.3163
0.29127 0.3956 0.3956
0.29137 0.4242 0.4242
0.29147 0.3939 0.3939
0.29157 0.3204 0.3204
0.29167 0.4100 0.4100
0.29177 0.4362 0.4362
0.29187 0.3168 0.3168
0.29197 0.3903 0.3903
0.29207 0.4457 0.4457
0.29217 0.4523 0.4523
0.29227 0.4691 0.4691
0.29237 0.4630 0.4630
0.29247 0.4612 0.4612
0.29257 0.4822 0.4822
0.29267 0.4642 0.4642
0.29277 0.3526 0.3526
0.29287 0.3760 0.3760
0.29297 0.4284 0.4284
0.29307 0.4100 0.4100
0.29317 0.4391 0.4391
0.29327 0.4397 0.4397
0.29337 0.3617 0.3617
0.29347 0.3735 0.3735
0.29357 0.4189 0.4189
0.29367 0.3677 0.3677
0.29377 0.4069 0.4069
0.29387 0.3311 0.3311
0.29397 0.3790 0.3790
0.29407 0.2816 0.2816
0.29417 0.3347 0.3347
0.29427 0.4047 0.4047
0.29437 0.5084 0.5084
0.29447 0.5097 0.5097
0.29457 0.5119 0.5119
0.29467 0.5358 0.5358
0.29477 0.3659 0.3659
0.29487 0.3765 0.3765
0.29497 0.3687 0.3687
0.29507 0.3086 0.3086
0.29517 0.4881 0.4881
0.29527 0.5603 0.5603
0.29537 0.5324 0.5324
0.29547 0.3556 0.3556
0.29557 0.4499 0.4499
0.29566 0.5282 0.5282
0.29576 0.5280 0.5280
0.29586 0.5424 0.5424
0.29596 0.3909 0.3909
0.29606 0.4875 0.4875
0.29616 0.4542 0.4542
0.29626 0.4833 0.4833
0.29636 0.4356 0.4356
0.29646 0.4387 0.4387
0.29656 0.3550 0.3550
0.29666 0.4511 0.4511
0.29676 0.5031 0.5031
0.29686 0.4481 0.4481
0.29696 0.4111 0.4111
0.29706 0.3593 0.3593
0.29716 0.3896 0.3896
0.29726 0.3819 0.3819
0.29736 0.5533 0.5533
0.29746 0.5698 0.5698
0.29756 0.5574 0.5574
0.29766 0.5632 0.5632
0.29776 0.5364 0.5364
0.29786 0.5336 0.5336
0.29796 0.5012 0.5012
0.29806 0.4899 0.4899
0.29816 0.3635 0.3635
0.29826 0.4123 0.4123
0.29836 0.3980 0.3980
0.29846 0.4602 0.4602
0.29856 0.4815 0.4815
0.29866 0.4708 0.4708
0.29876 0.3265 0.3265
0.29886 0.4499 0.4499
0.29896 0.4906 0.4906
0.29906 0.5447 0.5447
0.29916 0.5006 0.5006
0.29926 0.4811 0.4811
0.29936 0.4326 0.4326
0.29946 0.3311 0.3311
0.29956 0.3098 0.3098
0.29966 0.4123 0.4123
0.29976 0.4618 0.4618
0.29986 0.3862 0.3862
0.29996 0.4487 0.4487
0.30006 0.4171 0.4171
0.30016 0.4578 0.4578
0.30026 0.4612 0.4612
0.30036 0.5095 0.5095
0.30046 0.5461 0.5461
0.30056 0.4010 0.4010
0.30066 0.4255 0.4255
0.30076 0.5310 0.5310
0.30086 0.4397 0.4397
0.30096 0.3665 0.3665
0.30106 0.4403 0.4403
0.30116 0.3449 0.3449
0.30126 0.4309 0.4309
0.30136 0.4272 0.4272
0.30146 0.3103 0.3103
0.30156 0.3730 0.3730
0.30166 0.4230 0.4230
0.30176 0.2834 0.2834
0.30186 0.3468 0.3468
0.30196 0.3461 0.3461
0.30206 0.3551 0.3551
0.30216 0.4010 0.4010
0.30226 0.4308 0.4308
0.30236 0.4834 0.4834
0.30246 0.4505 0.4505
0.30256 0.4606 0.4606
0.30266 0.3897 0.3897
0.30276 0.4230 0.4230
0.30286 0.3407 0.3407
0.30296 0.5354 0.5354
0.30306 0.6008 0.6008
0.30316 0.6014 0.6014
0.30326 0.4255 0.4255
0.30336 0.3723 0.3723
0.30346 0.4594 0.4594
0.30356 0.3205 0.3205
0.30366 0.4338 0.4338
0.30376 0.3241 0.3241
0.30386 0.3443 0.3443
0.30396 0.4588 0.4588
0.30406 0.4470 0.4470
0.30416 0.4272 0.4272
0.30426 0.3872 0.3872
0.30436 0.3444 0.3444
0.30445 0.3383 0.3383
0.30455 0.4457 0.4457
0.30465 0.3635 0.3635
0.30475 0.3980 0.3980
0.30485 0.3735 0.3735
0.30495 0.4297 0.4297
0.30505 0.3246 0.3246
0.30515 0.3486 0.3486
0.30525 0.3347 0.3347
0.30535 0.3598 0.3598
0.30545 0.3879 0.3879
0.30555 0.3980 0.3980
0.30565 0.3783 0.3783
0.30575 0.5795 0.5795
0.30585 0.5477 0.5477
0.30595 0.3777 0.3777
0.30605 0.4536 0.4536
0.30615 0.3920 0.3920
0.30625 0.3765 0.3765
0.30635 0.3736 0.3736
0.30645 0.4642 0.4642
0.30655 0.4512 0.4512
0.30665 0.4606 0.4606
0.30675 0.4463 0.4463
0.30685 0.3587 0.3587
0.30695 0.4111 0.4111
0.30705 0.4105 0.4105
0.30715 0.4375 0.4375
0.30725 0.4314 0.4314
0.30735 0.3831 0.3831
0.30745 0.4130 0.4130
0.30755 0.5531 0.5531
0.30765 0.5525 0.5525
0.30775 0.5557 0.5557
0.30785 0.4875 0.4875
0.30795 0.5489 0.5489
0.30805 0.5801 0.5801
0.30815 0.5668 0.5668
0.30825 0.5855 0.5855
0.30835 0.5406 0.5406
0.30845 0.3896 0.3896
0.30855 0.3856 0.3856
0.30865 0.4469 0.4469
0.30875 0.4183 0.4183
0.30885 0.4160 0.4160
0.30895 0.3920 0.3920
0.30905 0.5048 0.5048
0.30915 0.5503 0.5503
0.30925 0.4266 0.4266
0.30935 0.4749 0.4749
0.30945 0.5425 0.5425
0.30955 0.4624 0.4624
0.30965 0.4405 0.4405
0.30975 0.5060 0.5060
0.30985 0.5173 0.5173
0.30995 0.5413 0.5413
0.31005 0.5609 0.5609
0.31015 0.5883 0.5883
0.31025 0.5503 0.5503
0.31035 0.3723 0.3723
0.31045 0.3604 0.3604
0.31055 0.4309 0.4309
0.31065 0.4308 0.4308
0.31075 0.5268 0.5268
0.31085 0.5073 0.5073
0.31095 0.4714 0.4714
0.31105 0.5650 0.5650
0.31115 0.5574 0.5574
0.31125 0.5471 0.5471
0.31135 0.5646 0.5646
0.31145 0.5376 0.5376
0.31155 0.4964 0.4964
0.31165 0.5091 0.5091
0.31175 0.4344 0.4344
0.31185 0.4970 0.4970
0.31195 0.4888 0.4888
0.31205 0.3121 0.3121
0.31215 0.4338 0.4338
0.31225 0.5939 0.5939
0.31235 0.5770 0.5770
0.31245 0.4451 0.4451
0.31255 0.3324 0.3324
0.31265 0.3240 0.3240
0.31275 0.3115 0.3115
0.31285 0.4099 0.4099
0.31295 0.3819 0.3819
0.31305 0.4369 0.4369
0.31315 0.4714 0.4714
0.31324 0.4964 0.4964
0.31334 0.4822 0.4822
0.31344 0.4928 0.4928
0.31354 0.4278 0.4278
0.31364 0.3503 0.3503
0.31374 0.5042 0.5042
0.31384 0.4493 0.4493
0.31394 0.3677 0.3677
0.31404 0.3240 0.3240
0.31414 0.4667 0.4667
0.31424 0.4087 0.4087
0.31434 0.4165 0.4165
0.31444 0.3533 0.3533
0.31454 0.5352 0.5352
0.31464 0.4684 0.4684
0.31474 0.5013 0.5013
0.31484 0.4690 0.4690
0.31494 0.4069 0.4069
0.31504 0.3975 0.3975
0.31514 0.4994 0.4994
0.31524 0.5221 0.5221
0.31534 0.4058 0.4058
0.31544 0.4469 0.4469
0.31554 0.5000 0.5000
0.31564 0.3736 0.3736
0.31574 0.3186 0.3186
0.31584 0.4799 0.4799
0.31594 0.4636 0.4636
0.31604 0.5089 0.5089
0.31614 0.4852 0.4852
0.31624 0.4881 0.4881
0.31634 0.4893 0.4893
0.31644 0.4769 0.4769
0.31654 0.4553 0.4553
0.31664 0.5418 0.5418
0.31674 0.4990 0.4990
0.31684 0.5364 0.5364
0.31694 0.3019 0.3019
0.31704 0.4769 0.4769
0.31714 0.4785 0.4785
0.31724 0.3497 0.3497
0.31734 0.3168 0.3168
0.31744 0.4839 0.4839
0.31754 0.4100 0.4100
0.31764 0.5006 0.5006
0.31774 0.4451 0.4451
0.31784 0.5861 0.5861
0.31794 0.5722 0.5722
0.31804 0.5036 0.5036
0.31814 0.3527 0.3527
0.31824 0.3652 0.3652
0.31834 0.4171 0.4171
0.31844 0.4005 0.4005
0.31854 0.4911 0.4911
0.31864 0.3635 0.3635
0.31874 0.4821 0.4821
0.31884 0.4785 0.4785
0.31894 0.3832 0.3832
0.31904 0.3646 0.3646
0.31914 0.5119 0.5119
0.31924 0.5962 0.5962
0.31934 0.5424 0.5424
0.31944 0.5292 0.5292
0.31954 0.5658 0.5658
0.31964 0.4475 0.4475
0.31974 0.4815 0.4815
0.31984 0.5181 0.5181
0.31994 0.5173 0.5173
0.32004 0.4970 0.4970
0.32014 0.3515 0.3515
0.32024 0.3371 0.3371
0.32034 0.3903 0.3903
0.32044 0.3168 0.3168
0.32054 0.3389 0.3389
0.32064 0.3981 0.3981
0.32074 0.4553 0.4553
0.32084 0.4368 0.4368
0.32094 0.4458 0.4458
0.32104 0.4344 0.4344
0.32114 0.4350 0.4350
0.32124 0.4399 0.4399
0.32134 0.5215 0.5215
0.32144 0.4362 0.4362
0.32154 0.4297 0.4297
0.32164 0.3628 0.3628
0.32174 0.3539 0.3539
0.32184 0.3693 0.3693
0.32194 0.3335 0.3335
0.32204 0.3432 0.3432
0.32213 0.3198 0.3198
0.32223 0.3037 0.3037
0.32233 0.4709 0.4709
0.32243 0.3562 0.3562
0.32253 0.5328 0.5328
0.32263 0.5533 0.5533
0.32273 0.5334 0.5334
0.32283 0.4081 0.4081
0.32293 0.4673 0.4673
0.32303 0.5340 0.5340
0.32313 0.5388 0.5388
0.32323 0.5616 0.5616
0.32333 0.5525 0.5525
0.32343 0.4118 0.4118
0.32353 0.3222 0.3222
0.32363 0.3986 0.3986
0.32373 0.5097 0.5097
0.32383 0.4869 0.4869
0.32393 0.4761 0.4761
0.32403 0.3784 0.3784
0.32413 0.3592 0.3592
0.32423 0.5442 0.5442
0.32433 0.5431 0.5431
0.32443 0.5418 0.5418
0.32453 0.3878 0.3878
0.32463 0.3133 0.3133
0.32473 0.4570 0.4570
0.32483 0.3181 0.3181
0.32493 0.4314 0.4314
0.32503 0.5979 0.5979
0.32513 0.5933 0.5933
0.32523 0.5585 0.5585
0.32533 0.5847 0.5847
0.32543 0.5592 0.5592
0.32553 0.5304 0.5304
0.32563 0.4332 0.4332
0.32573 0.5306 0.5306
0.32583 0.5418 0.5418
0.32593 0.4618 0.4618
0.32603 0.4464 0.4464
0.32613 0.3687 0.3687
0.32623 0.3879 0.3879
0.32633 0.3902 0.3902
0.32643 0.4272 0.4272
0.32653 0.2710 0.2710
0.32663 0.3222 0.3222
0.32673 0.5263 0.5263
0.32683 0.5145 0.5145
0.32693 0.5137 0.5137
0.32703 0.5328 0.5328
0.32713 0.5031 0.5031
0.32723 0.4433 0.4433
0.32733 0.4720 0.4720
0.32743 0.5240 0.5240
0.32753 0.3091 0.3091
0.32763 0.4135 0.4135
0.32773 0.4244 0.4244
0.32783 0.4212 0.4212
0.32793 0.4482 0.4482
0.32803 0.5346 0.5346
0.32813 0.5603 0.5603
0.32823 0.6100 0.6100
0.32833 0.5334 0.5334
0.32843 0.5048 0.5048
0.32853 0.5688 0.5688
0.32863 0.5794 0.5794
0.32873 0.5996 0.5996
0.32883 0.5771 0.5771
0.32893 0.4773 0.4773
0.32903 0.4421 0.4421
0.32913 0.4315 0.4315
0.32923 0.4558 0.4558
0.32933 0.4518 0.4518
0.32943 0.5161 0.5161
0.32953 0.5209 0.5209
0.32963 0.5079 0.5079
0.32973 0.5167 0.5167
0.32983 0.3496 0.3496
0.32993 0.4763 0.4763
0.33003 0.4737 0.4737
0.33013 0.3467 0.3467
0.33023 0.5306 0.5306
0.33033 0.4845 0.4845
0.33043 0.4606 0.4606
0.33053 0.3587 0.3587
0.33063 0.4415 0.4415
0.33073 0.5740 0.5740
0.33083 0.5759 0.5759
0.33092 0.5089 0.5089
0.33102 0.5025 0.5025
0.33112 0.5418 0.5418
0.33122 0.4087 0.4087
0.33132 0.5503 0.5503
0.33142 0.5233 0.5233
0.33152 0.5245 0.5245
0.33162 0.5658 0.5658
0.33172 0.5800 0.5800
0.33182 0.5549 0.5549
0.33192 0.5491 0.5491
0.33202 0.3556 0.3556
0.33212 0.3526 0.3526
0.33222 0.4172 0.4172
0.33232 0.5567 0.5567
0.33242 0.5574 0.5574
0.33252 0.5758 0.5758
0.33262 0.5394 0.5394
0.33272 0.4918 0.4918
0.33282 0.6474 0.6474
0.33292 0.6026 0.6026
0.33302 0.6004 0.6004
0.33312 0.6080 0.6080
0.33322 0.5388 0.5388
0.33332 0.4655 0.4655
0.33342 0.3872 0.3872
0.33352 0.4517 0.4517
0.33362 0.4685 0.4685
0.33372 0.4212 0.4212
0.33382 0.4369 0.4369
0.33392 0.4010 0.4010
0.33402 0.5340 0.5340
0.33412 0.5372 0.5372
0.33422 0.5615 0.5615
0.33432 0.5209 0.5209
0.33442 0.5175 0.5175
0.33452 0.4672 0.4672
